   1.8000000e+01   2.9588641e-01   6.7523237e-02
   2.0000000e+01   3.0239004e-01   8.1877429e-02
   2.2000000e+01   2.8790055e-01   9.0861961e-02
   2.4000000e+01   2.8390981e-01   9.0142963e-02
   2.6000000e+01   2.7419270e-01   8.6989520e-02
