   1.0000000e-01   1.3481988e+01   1.5562827e+01   1.7017878e+01   1.9023694e+01   2.0787596e+01
   2.0000000e-01   1.0075877e+01   1.1477378e+01   1.1943077e+01   1.2982483e+01   1.3971237e+01
   5.0000000e-01   2.1133076e+00   2.3434892e+00   2.3424250e+00   2.3211614e+00   2.4833574e+00
   8.0000000e-01   1.0855079e+00   1.0883891e+00   1.0814926e+00   1.0713930e+00   1.0701080e+00
   1.0000000e+00   1.0368367e+00   1.0359395e+00   1.0324656e+00   1.0289054e+00   1.0279009e+00
   1.2000000e+00   1.0205513e+00   1.0196235e+00   1.0176739e+00   1.0158468e+00   1.0151615e+00
   1.5000000e+00   1.0108651e+00   1.0102297e+00   1.0092124e+00   1.0083002e+00   1.0078852e+00
   1.8000000e+00   1.0067272e+00   1.0062908e+00   1.0056683e+00   1.0051194e+00   1.0048444e+00
   2.0000000e+00   1.0051620e+00   1.0048134e+00   1.0043385e+00   1.0039225e+00   1.0037053e+00
