   0.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.0000000e+01   2.7900996e-02   2.3090571e-02   1.7564917e-02   1.3187963e-02   1.0049876e-02
   2.0000000e+01   4.2599216e-03   3.0458812e-03   1.8785547e-03   1.1780380e-03   6.4715114e-04
   3.0000000e+01   3.1248690e-03   3.4182965e-03   2.8948863e-03   2.5268824e-03   1.3920394e-03
   4.0000000e+01   2.3750465e-02   2.3552305e-02   1.6725529e-02   1.2490605e-02   8.2034506e-03
   5.0000000e+01   5.4482588e-02   2.6554018e-02   2.7505040e-02   2.5684157e-02   2.3220975e-02
   6.0000000e+01   3.5019478e-02   3.3333185e-02   3.0167987e-02   2.5240258e-02   2.0141614e-02
   7.0000000e+01   2.6016546e-02   2.6079289e-02   1.9015029e-02   1.5321957e-02   9.8865927e-03
   8.0000000e+01   1.4155498e-02   7.8145441e-03   6.4224045e-03   4.2702696e-03   2.7724159e-03
   9.0000000e+01   3.2528576e-02   2.6156355e-02   2.1719229e-02   2.2284100e-02   1.6607641e-02
   1.0000000e+02   3.7181974e-02   2.7880941e-02   1.9447483e-02   1.6341403e-02   1.5112906e-02
   1.1000000e+02   3.7443582e-02   3.2054972e-02   3.1978619e-02   2.3071902e-02   2.1687173e-02
   1.2000000e+02   3.8014817e-02   2.6736755e-02   2.5441680e-02   2.2737650e-02   1.6036337e-02
   1.3000000e+02   2.2031012e-02   2.1645324e-02   1.3773293e-02   1.4127510e-02   1.1155762e-02
   1.4000000e+02   7.3781068e-03   1.0005349e-02   1.0175264e-02   1.1201950e-02   1.0737462e-02
   1.5000000e+02   3.0542683e-02   2.4934580e-02   2.3961933e-02   2.6635202e-02   2.1497300e-02
   1.6000000e+02   2.6401466e-02   2.5670773e-02   2.0279426e-02   1.7905937e-02   1.5319944e-02
   1.7000000e+02   3.8207064e-02   3.6964649e-02   1.8204299e-02   1.4341775e-02   1.2078762e-02
   1.8000000e+02   2.4836336e-02   2.1534458e-02   2.9271808e-02   2.0792360e-02   1.6838179e-02
   1.9000000e+02   2.5537430e-02   1.5673647e-02   8.4282483e-03   5.5248821e-03   3.9634261e-03
   2.0000000e+02   1.5719138e-02   3.1619632e-02   1.9621300e-02   1.7880936e-02   1.6739807e-02
   2.1000000e+02   3.4441631e-02   3.1091827e-02   1.7905995e-02   1.8064978e-02   1.3482736e-02
   2.2000000e+02   5.2748908e-02   4.3130633e-02   3.0341871e-02   2.3107139e-02   1.6157150e-02
   2.3000000e+02   2.8992152e-02   3.4138118e-02   1.7336988e-02   1.3753575e-02   1.3072469e-02
   2.4000000e+02   2.8014628e-02   1.6574020e-02   1.3956390e-02   1.2076617e-02   9.9115969e-03
   2.5000000e+02   1.0724772e-02   7.9667719e-03   1.0725678e-02   1.3447363e-02   1.7617863e-02
   2.6000000e+02   2.2137998e-02   2.5836525e-02   1.7362927e-02   1.4988937e-02   1.2240531e-02
   2.7000000e+02   3.1423967e-02   4.4688854e-02   2.8274367e-02   3.2443375e-02   2.2585616e-02
   2.8000000e+02   4.1444950e-02   3.8075218e-02   1.9357436e-02   1.8213804e-02   1.4052120e-02
   2.9000000e+02   2.5045367e-02   1.9802680e-02   1.8718067e-02   1.4163836e-02   1.0894132e-02
   3.0000000e+02   3.0499873e-02   1.6725497e-02   1.2898324e-02   7.3191439e-03   7.0010253e-03
   3.1000000e+02   1.8233869e-02   2.0922712e-02   1.7099310e-02   1.5864143e-02   1.2014102e-02
   3.2000000e+02   2.6742191e-02   2.8656570e-02   2.4270422e-02   2.2620609e-02   2.2724004e-02
   3.3000000e+02   5.3019043e-02   4.4680060e-02   3.1865670e-02   2.8045538e-02   1.9453750e-02
   3.4000000e+02   2.3920126e-02   2.4692410e-02   1.8194693e-02   1.9246723e-02   1.2366317e-02
   3.5000000e+02   3.2498541e-02   1.8028664e-02   1.5800389e-02   1.1012216e-02   7.8650915e-03
   3.6000000e+02   2.4479283e-02   1.3672762e-02   1.8698187e-02   1.4210324e-02   1.1895256e-02
   3.7000000e+02   2.6312627e-02   2.5510813e-02   2.2099741e-02   1.9739115e-02   1.6576810e-02
   3.8000000e+02   3.2936568e-02   2.6217349e-02   2.9364121e-02   3.3809766e-02   2.0832864e-02
   3.9000000e+02   3.0422558e-02   2.9744423e-02   2.4602488e-02   1.9616460e-02   1.5028020e-02
   4.0000000e+02   2.8942769e-02   2.9337435e-02   1.6617486e-02   1.1438815e-02   8.4660204e-03
